,Agency,Create Time,Area Id,Beat,Priority,Incident Type Id,Incident Type Description,Event Number,Closed Time,Location 1
9300,OP,2014-01-20T01:48:09,1.0,05X,2,ASSIST,ASSIST,LOP140120000072,2014-01-20T02:52:16,"{'human_address': '{""address"":""W GRAND AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9301,OP,2014-01-20T01:49:51,3.0,19X,2,HAZ,HAZARDOUS SITUATION/,LOP140120000073,2014-01-20T01:53:02,"{'human_address': '{""address"":""23RD AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9302,OP,2014-01-20T01:52:41,2.0,09X,2,SECCK,SECURITY CHECK,LOP140120000074,2014-01-20T02:11:57,"{'human_address': '{""address"":""BROADWAY"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9303,OP,2014-01-20T02:01:57,2.0,13Z,1,929,FIRE,LOP140120000078,2014-01-20T02:02:16,"{'human_address': '{""address"":""SNAKE RD"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9304,OP,2014-01-20T02:02:22,5.0,32Y,2,910,PROWLER OUTSIDE,LOP140120000079,2014-01-20T03:15:13,"{'human_address': '{""address"":""SHAW ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9305,OP,2014-01-20T02:18:40,1.0,01X,2,SECCK,SECURITY CHECK,LOP140120000082,2014-01-20T02:35:00,"{'human_address': '{""address"":""ST&amp;JACKSON ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9306,OP,2014-01-20T02:23:06,1.0,04X,2,922,DRUNK ON THE STREET,LOP140120000084,2014-01-20T02:35:11,"{'human_address': '{""address"":""AV&amp;WILLIAM ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9307,OP,2014-01-20T02:23:10,4.0,26X,2,SECCK,SECURITY CHECK,LOP140120000083,2014-01-20T02:27:59,"{'human_address': '{""address"":""WY&amp;KEVIN CT"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9308,OP,2014-01-20T02:37:47,4.0,25X,2,933MA,ALARM-MANUALLY ACTIV,LOP140120000090,2014-01-20T02:40:21,"{'human_address': '{""address"":""PAMPAS AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9309,OP,2014-01-20T02:37:51,4.0,27X,1,415,415 FAMILY,LOP140120000092,2014-01-20T06:05:41,"{'human_address': '{""address"":""VICKSBURG AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9310,OP,2014-01-20T02:45:54,3.0,21X,2,912,SUSPICIOUS PERSON,LOP140120000094,2014-01-20T03:20:13,"{'human_address': '{""address"":""23RD AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9311,OP,2014-01-20T02:55:14,1.0,02X,2,933R,ALARM-RINGER,LOP140120000096,2014-01-20T03:43:29,"{'human_address': '{""address"":""MARKET ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9312,OP,2014-01-20T03:02:03,5.0,30X,1,5150,MENTALLY ILL,LOP140120000098,2014-01-20T04:58:30,"{'human_address': '{""address"":""81ST AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9313,OP,2014-01-20T03:05:12,1.0,04X,1,918,PERSON SCREAMING,LOP140120000099,2014-01-20T03:20:06,"{'human_address': '{""address"":""ST&amp;TELEGRAPH AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9314,OP,2014-01-20T03:16:11,5.0,31Y,1,242,BATTERY,LOP140120000102,2014-01-20T05:45:12,"{'human_address': '{""address"":""EDES AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9315,OP,2014-01-20T03:30:44,4.0,27Y,2,415C,415 UNKNOWN,LOP140120000106,2014-01-20T05:14:17,"{'human_address': '{""address"":""EDGERLY ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9316,OP,2014-01-20T03:39:21,3.0,19X,2,415RM,DISTURBING BETWEEN R,LOP140120000109,2014-01-20T04:38:02,"{'human_address': '{""address"":""SOLANO WY"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9317,OP,2014-01-20T03:44:50,2.0,14X,2,912,SUSPICIOUS PERSON,LOP140120000110,2014-01-20T04:29:14,"{'human_address': '{""address"":""PERKINS ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9319,OP,2014-01-20T04:01:38,5.0,35Y,2,933R,ALARM-RINGER,LOP140120000114,2014-01-20T04:55:39,"{'human_address': '{""address"":""DR&amp;KELLER AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9320,OP,2014-01-20T04:02:35,4.0,24Y,2,SECCK,SECURITY CHECK,LOP140120000115,2014-01-20T04:18:20,"{'human_address': '{""address"":""AV&amp;ANGELO AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9321,OP,2014-01-20T04:05:28,5.0,35Y,2,933R,ALARM-RINGER,LOP140120000116,2014-01-20T04:13:46,"{'human_address': '{""address"":""KELLER AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9322,OP,2014-01-20T04:07:54,1.0,04X,2,5150,MENTALLY ILL,LOP140120000118,2014-01-20T04:43:43,"{'human_address': '{""address"":""ST&amp;TELEGRAPH AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9323,OP,2014-01-20T04:13:41,3.0,15X,1,943,FIGHT,LOP140120000119,2014-01-20T04:52:50,"{'human_address': '{""address"":""WAYNE AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9324,OP,2014-01-20T04:16:45,1.0,,1,928C,INVESTIGATE POSSIBLE,LOP140120000123,2014-01-20T04:16:51,"{'human_address': '{""address"":""WHITE HOUSE"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9325,OP,2014-01-20T04:28:11,4.0,23X,2,415C,415 UNKNOWN,LOP140120000125,2014-01-20T05:33:14,"{'human_address': '{""address"":""HIGH ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9326,OP,2014-01-20T04:48:52,4.0,24X,2,SECCK,SECURITY CHECK,LOP140120000127,2014-01-20T06:02:16,"{'human_address': '{""address"":""SAN JUAN ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9327,OP,2014-01-20T04:51:02,4.0,27Y,2,SECCK,SECURITY CHECK,LOP140120000128,2014-01-20T05:05:34,"{'human_address': '{""address"":""AV&amp;SEMINARY CT"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9328,OP,2014-01-20T04:55:49,5.0,31Y,2,647C,OBSTRUCT PERSON'S MO,LOP140120000131,2014-01-20T07:43:06,"{'human_address': '{""address"":""HEGENBERGER RD"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9329,OP,2014-01-20T05:13:27,2.0,10Y,1,243E,BATTERY ON CO-HABITA,LOP140120000135,2014-01-20T06:50:39,"{'human_address': '{""address"":""59TH ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9330,OP,2014-01-20T05:19:33,2.0,11X,2,949,SUSPICIOUS VEHICLE,LOP140120000138,2014-01-20T06:35:43,"{'human_address': '{""address"":""ST&amp;SHATTUCK AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9331,OP,2014-01-20T05:25:12,1.0,04X,1,EVAL,EVALUATION,LOP140120000141,2014-01-20T06:28:44,"{'human_address': '{""address"":""W GRAND AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9332,OP,2014-01-20T05:37:51,5.0,30Y,1,243E,BATTERY ON CO-HABITA,LOP140120000146,2014-01-20T15:02:13,"{'human_address': '{""address"":""NEY AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9333,OP,2014-01-20T05:57:36,3.0,20X,2,242,BATTERY,LOP140120000150,2014-01-20T09:01:30,"{'human_address': '{""address"":""AV&amp;INTERNATIONAL BLVD"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9334,OP,2014-01-20T06:24:26,1.0,03X,2,933R,ALARM-RINGER,LOP140120000154,2014-01-20T08:32:39,"{'human_address': '{""address"":""10TH ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9335,OP,2014-01-20T06:25:53,5.0,31Y,1,211,ROBBERY,LOP140120000155,2014-01-20T17:59:45,"{'human_address': '{""address"":""EDES AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9336,OP,2014-01-20T06:29:23,5.0,32X,2,415,415 FAMILY,LOP140120000157,2014-01-20T07:41:16,"{'human_address': '{""address"":""104TH AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9337,OP,2014-01-20T06:41:15,5.0,31X,2,933R,ALARM-RINGER,LOP140120000158,2014-01-20T07:35:24,"{'human_address': '{""address"":""EDGEWATER DR"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9338,OP,2014-01-20T06:43:59,1.0,03X,2,647C,OBSTRUCT PERSON'S MO,LOP140120000159,2014-01-20T07:15:42,"{'human_address': '{""address"":""JACKSON ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9339,OP,2014-01-20T06:46:01,5.0,34X,2,933R,ALARM-RINGER,LOP140120000160,2014-01-20T06:57:51,"{'human_address': '{""address"":""HOLLY ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9340,OP,2014-01-20T06:55:49,2.0,08X,2,243E,BATTERY ON CO-HABITA,LOP140120000164,2014-01-20T09:14:47,"{'human_address': '{""address"":""TELEGRAPH AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9341,OP,2014-01-20T06:57:39,4.0,27X,2,UNSEC,UNSECURED PREMISE,LOP140120000165,2014-01-20T09:13:35,"{'human_address': '{""address"":""45TH AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9342,OP,2014-01-20T07:18:08,5.0,31Z,2,415,415 FAMILY,LOP140120000177,2014-01-20T09:23:06,"{'human_address': '{""address"":""ISLETON AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9343,OP,2014-01-20T07:19:58,5.0,31X,2,314,INDECENT EXPOSURE,LOP140120000179,2014-01-20T07:58:57,"{'human_address': '{""address"":""RD&amp;SAN LEANDRO ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9344,OP,2014-01-20T07:22:05,3.0,15X,1,459,BURGLARY,LOP140120000178,2014-01-20T16:23:36,"{'human_address': '{""address"":""HADDON RD"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9345,OP,2014-01-20T07:29:25,1.0,07X,2,EVAL,EVALUATION,LOP140120000185,2014-01-20T08:17:41,"{'human_address': '{""address"":""34TH ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9346,OP,2014-01-20T07:30:20,3.0,21X,2,10851,STOLEN VEHICLE,LOP140120000187,2014-01-20T09:17:55,"{'human_address': '{""address"":""GARDEN ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9347,OP,2014-01-20T07:35:36,2.0,12Y,2,10851,STOLEN VEHICLE,LOP140120000188,2014-01-20T08:47:49,"{'human_address': '{""address"":""OCEAN VIEW DR"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9348,OP,2014-01-20T07:39:55,2.0,13X,2,933R,ALARM-RINGER,LOP140120000189,2014-01-20T08:14:51,"{'human_address': '{""address"":""HARBORD DR"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9349,OP,2014-01-20T07:41:31,1.0,04X,2,911H,911 HANG-UP,LOP140120000190,2014-01-20T07:59:59,"{'human_address': '{""address"":""HARRISON ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9350,OP,2014-01-20T07:47:14,1.0,04X,2,243E,BATTERY ON CO-HABITA,LOP140120000191,2014-01-20T09:29:57,"{'human_address': '{""address"":""WILLIAM ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9351,OP,2014-01-20T07:56:17,4.0,27X,1,211,ROBBERY,LOP140120000193,2014-01-20T08:12:31,"{'human_address': '{""address"":""ST&amp;SANTA RITA ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9352,OP,2014-01-20T08:01:14,4.0,25X,2,911H,911 HANG-UP,LOP140120000194,2014-01-20T17:39:59,"{'human_address': '{""address"":""38TH AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9353,OP,2014-01-20T08:02:10,4.0,28X,1,243E,BATTERY ON CO-HABITA,LOP140120000198,2014-01-20T16:44:39,"{'human_address': '{""address"":""PIERSON ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9354,OP,2014-01-20T08:02:24,5.0,33X,2,933R,ALARM-RINGER,LOP140120000197,2014-01-20T08:05:43,"{'human_address': '{""address"":""92ND AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9355,OP,2014-01-20T08:02:34,2.0,08X,2,911H,911 HANG-UP,LOP140120000196,2014-01-20T09:26:31,"{'human_address': '{""address"":""RUBY ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9356,OP,2014-01-20T08:04:31,3.0,21X,2,933R,ALARM-RINGER,LOP140120000199,2014-01-20T08:07:08,"{'human_address': '{""address"":""INYO AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9357,OP,2014-01-20T08:05:45,2.0,13Y,2,933R,ALARM-RINGER,LOP140120000200,2014-01-20T09:45:56,"{'human_address': '{""address"":""GRIZZLY PEAK BLVD"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9358,OP,2014-01-20T08:09:33,2.0,09X,2,912,SUSPICIOUS PERSON,LOP140120000201,2014-01-20T09:03:53,"{'human_address': '{""address"":""MOSS WY"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9359,OP,2014-01-20T08:09:55,1.0,04X,2,EVAL,EVALUATION,LOP140120000203,2014-01-20T09:05:20,"{'human_address': '{""address"":""W GRAND AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9360,OP,2014-01-20T08:14:37,3.0,19X,2,933S,ALARM-SILENT,LOP140120000202,2014-01-20T08:15:16,"{'human_address': '{""address"":""22ND AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9361,OP,2014-01-20T08:31:35,1.0,02X,2,10851,STOLEN VEHICLE,LOP140120000209,2014-01-20T10:44:22,"{'human_address': '{""address"":""3RD ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9362,OP,2014-01-20T08:38:30,2.0,13X,2,933R,ALARM-RINGER,LOP140120000211,2014-01-20T08:47:37,"{'human_address': '{""address"":""BOWLING DR"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9363,OP,2014-01-20T08:42:25,5.0,33X,2,314,INDECENT EXPOSURE,LOP140120000213,2014-01-20T09:27:15,"{'human_address': '{""address"":""96TH AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9364,OP,2014-01-20T08:45:37,2.0,12Y,1,242,BATTERY,LOP140120000215,2014-01-20T09:19:00,"{'human_address': '{""address"":""AV&amp;TELEGRAPH AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9365,OP,2014-01-20T08:47:00,1.0,05X,2,240,ASSAULT,LOP140120000218,2014-01-20T10:45:41,"{'human_address': '{""address"":""W GRAND AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9366,OP,2014-01-20T08:52:03,4.0,23X,2,913TH,SUICIDE THREATS,LOP140120000222,2014-01-20T10:25:21,"{'human_address': '{""address"":""FOOTHILL BLVD"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9367,OP,2014-01-20T08:53:13,5.0,31X,2,20002,HIT & RUN (PROPERTY,LOP140120000223,2014-01-20T08:54:40,"{'human_address': '{""address"":""EDGEWATER DR"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9368,OP,2014-01-20T08:54:35,5.0,32X,2,911H,911 HANG-UP,LOP140120000224,2014-01-20T09:42:59,"{'human_address': '{""address"":""99TH AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9369,OP,2014-01-20T08:56:47,5.0,29X,2,20002,HIT & RUN (PROPERTY,LOP140120000229,2014-01-20T16:01:46,"{'human_address': '{""address"":""BLVD&amp;MACARTHUR BLVD"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9370,OP,2014-01-20T08:57:26,3.0,21Y,2,415TH,415 THREATS,LOP140120000227,2014-01-20T09:44:23,"{'human_address': '{""address"":""PLEITNER AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9371,OP,2014-01-20T08:59:08,1.0,04X,2,933R,ALARM-RINGER,LOP140120000228,2014-01-20T09:03:12,"{'human_address': '{""address"":""CLAY ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9372,OP,2014-01-20T09:00:08,1.0,01X,1,901A,VEHICLE COLLISION-PE,LOP140120000231,2014-01-20T09:57:57,"{'human_address': '{""address"":""ST&amp;MARTIN LUTHER KING JR WY"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9373,OP,2014-01-20T09:00:30,1.0,07X,2,10851,STOLEN VEHICLE,LOP140120000235,2014-01-20T10:37:47,"{'human_address': '{""address"":""ADELINE ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9374,OP,2014-01-20T09:01:39,1.0,01X,2,911H,911 HANG-UP,LOP140120000233,2014-01-20T09:02:29,"{'human_address': '{""address"":""MARTIN LUTHER KING JR WY"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9375,OP,2014-01-20T09:05:37,2.0,13Y,2,10851,STOLEN VEHICLE,LOP140120000237,2014-01-20T11:06:12,"{'human_address': '{""address"":""SKYLINE BLVD"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9376,OP,2014-01-20T09:08:02,1.0,07X,2,11500,DRUG DEALING,LOP140120000240,2014-01-20T11:13:00,"{'human_address': '{""address"":""ST&amp;HAVEN ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9377,OP,2014-01-20T09:09:36,2.0,08X,2,933R,ALARM-RINGER,LOP140120000239,2014-01-20T09:43:16,"{'human_address': '{""address"":""HARRISON ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9378,OP,2014-01-20T09:10:55,2.0,10X,2,601I,INCORRIGIBLE: BEYOND,LOP140120000241,2014-01-20T09:11:18,"{'human_address': '{""address"":""SAN PABLO AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9379,OP,2014-01-20T09:11:09,5.0,34X,2,975,STAND BY AND PRESERV,LOP140120000243,2014-01-20T10:18:53,"{'human_address': '{""address"":""88TH AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9380,OP,2014-01-20T09:14:03,1.0,03X,2,10851,STOLEN VEHICLE,LOP140120000244,2014-01-20T12:57:35,"{'human_address': '{""address"":""ALICE ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9381,OP,2014-01-20T09:14:41,5.0,33X,2,SECCK,SECURITY CHECK,LOP140120000246,2014-01-20T11:14:20,"{'human_address': '{""address"":""88TH AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9382,OP,2014-01-20T09:15:25,4.0,23X,1,415,415 FAMILY,LOP140120000245,2014-01-20T09:49:56,"{'human_address': '{""address"":""34TH AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9383,OP,2014-01-20T09:18:02,2.0,10Y,2,933R,ALARM-RINGER,LOP140120000248,2014-01-20T09:48:41,"{'human_address': '{""address"":""56TH ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9384,OP,2014-01-20T09:24:33,1.0,04X,2,911H,911 HANG-UP,LOP140120000252,2014-01-20T10:01:13,"{'human_address': '{""address"":""LAKESIDE DR"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9385,OP,2014-01-20T09:24:39,3.0,16Y,2,933MA,ALARM-MANUALLY ACTIV,LOP140120000251,2014-01-20T09:47:36,"{'human_address': '{""address"":""LA CRESTA AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9386,OP,2014-01-20T09:26:17,2.0,11X,2,10851,STOLEN VEHICLE,LOP140120000253,2014-01-20T10:52:38,"{'human_address': '{""address"":""55TH ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9387,OP,2014-01-20T09:35:16,5.0,31Y,2,273_6,VIOLATION OF COURT O,LOP140120000263,2014-01-20T10:55:53,"{'human_address': '{""address"":""HEGENBERGER RD"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9388,OP,2014-01-20T09:35:33,2.0,14Y,2,602L,TRESPASS:,LOP140120000261,2014-01-20T10:28:18,"{'human_address': '{""address"":""CHENEY AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9389,OP,2014-01-20T09:36:20,5.0,33X,2,647,DISORDERLY CONDUCT,LOP140120000264,2014-01-20T09:57:15,"{'human_address': '{""address"":""AV&amp;A ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9390,OP,2014-01-20T09:40:36,2.0,09X,2,160B,VEH PARKED IN SIGNED,LOP140120000267,2014-01-20T10:36:03,"{'human_address': '{""address"":""KINGSTON AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9391,OP,2014-01-20T09:43:49,5.0,31Y,1,PDOA,POSSIBLE DEAD PERSON,LOP140120000269,2014-01-20T11:08:25,"{'human_address': '{""address"":""SEXTUS RD"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9392,OP,2014-01-20T09:43:52,1.0,,2,10851,STOLEN VEHICLE,LOP140120000270,2014-01-20T10:48:25,"{'human_address': '{""address"":""LAKESHORE AVE"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9393,OP,2014-01-20T09:44:26,5.0,35X,2,933R,ALARM-RINGER,LOP140120000272,2014-01-20T11:11:34,"{'human_address': '{""address"":""IRIS ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9394,OP,2014-01-20T09:46:48,4.0,24X,2,10851,STOLEN VEHICLE,LOP140120000275,2014-01-20T15:40:50,"{'human_address': '{""address"":""AV&amp;GALINDO ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9395,OP,2014-01-20T09:50:18,2.0,12X,1,244,ASSAULT WITH CAUSTIC,LOP140120000277,2014-01-20T11:00:42,"{'human_address': '{""address"":""40TH ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9396,OP,2014-01-20T09:52:54,4.0,24X,2,911H,911 HANG-UP,LOP140120000279,2014-01-20T09:53:00,"{'human_address': '{""address"":""CROSBY AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9397,OP,2014-01-20T09:58:44,2.0,12Y,2,933R,ALARM-RINGER,LOP140120000283,2014-01-20T10:18:52,"{'human_address': '{""address"":""REGENT ST"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
9398,OP,2014-01-20T10:00:11,2.0,08X,2,415C,415 UNKNOWN,LOP140120000285,2014-01-20T10:33:14,"{'human_address': '{""address"":""TELEGRAPH AV"",""city"":"""",""state"":"""",""zip"":""""}', 'needs_recoding': False}"
